10000  0.01911  0.0012643  6.0323e-06  3.2677e-06  5.688e-06  3.2043e-05  6.5004e-06  3.3129e-05  5.763e-07  4.5548e-06  9.1139e-07  6.0743e-06  9.0321e-07  4.4618e-06  1.5661e-07  9.258e-07  1.5653e-07  3.5707e-07  2.1014e-07  7.5012e-07  1.6085e-07  5.9145e-07  1.7501e-07  4.0772e-07  2.8608e-07  3.2351e-06  2.1638e-08  1.8074e-07
11498  0.013755  0.00087233  4.338e-06  2.3299e-06  3.9247e-06  2.2709e-05  4.5291e-06  2.3582e-05  4.0585e-07  3.232e-06  6.4789e-07  4.3083e-06  6.3449e-07  3.1665e-06  1.089e-07  6.5618e-07  1.0818e-07  2.5022e-07  1.4297e-07  5.2707e-07  1.1267e-07  4.21e-07  1.2091e-07  2.8469e-07  2.0345e-07  2.3084e-06  1.5447e-08  1.2995e-07
13219  0.0098235  0.00059806  3.1022e-06  1.6519e-06  2.6914e-06  1.5997e-05  3.1359e-06  1.6686e-05  2.8406e-07  2.2797e-06  4.5793e-07  3.0376e-06  4.4296e-07  2.2338e-06  7.5236e-08  4.6224e-07  7.4285e-08  1.7426e-07  9.661e-08  3.6802e-07  7.8433e-08  2.9795e-07  8.3019e-08  1.9758e-07  1.4385e-07  1.6377e-06  1.0964e-08  9.2915e-08
15199  0.006967  0.00040769  2.2072e-06  1.1649e-06  1.8351e-06  1.1209e-05  2.1591e-06  1.1744e-05  1.9775e-07  1.5996e-06  3.2197e-07  2.1305e-06  3.0761e-07  1.5675e-06  5.1687e-08  3.2385e-07  5.071e-08  1.207e-07  6.4889e-08  2.5552e-07  5.4302e-08  2.0976e-07  5.6685e-08  1.3638e-07  1.012e-07  1.156e-06  7.7429e-09  6.6093e-08
17475  0.0049098  0.00027653  1.5635e-06  8.1771e-07  1.2452e-06  7.8169e-06  1.4792e-06  8.2277e-06  1.3701e-07  1.117e-06  2.2532e-07  1.487e-06  2.1256e-07  1.0947e-06  3.5327e-08  2.258e-07  3.4437e-08  8.3197e-08  4.3351e-08  1.7654e-07  3.7409e-08  1.4699e-07  3.8513e-08  9.3676e-08  7.0861e-08  8.1224e-07  5.4441e-09  4.6803e-08
20092  0.0034406  0.00018671  1.1031e-06  5.7167e-07  8.4118e-07  5.4281e-06  1.0089e-06  5.7397e-06  9.4512e-08  7.7675e-07  1.5703e-07  1.0337e-06  1.4625e-07  7.6129e-07  2.4038e-08  1.5676e-07  2.3279e-08  5.7099e-08  2.8823e-08  1.2143e-07  2.566e-08  1.0258e-07  2.6052e-08  6.4072e-08  4.9418e-08  5.6839e-07  3.8116e-09  3.3008e-08
23101  0.0023989  0.00012557  7.7554e-07  3.9818e-07  5.6603e-07  3.7551e-06  6.8546e-07  3.9892e-06  6.4949e-08  5.3813e-07  1.0905e-07  7.158e-07  1.0025e-07  5.2745e-07  1.629e-08  1.0841e-07  1.5673e-08  3.9038e-08  1.9084e-08  8.3201e-08  1.7531e-08  7.1337e-08  1.7554e-08  4.3653e-08  3.4343e-08  3.963e-07  2.6596e-09  2.3199e-08
26561  0.001665  8.4149e-05  5.4353e-07  2.7649e-07  3.7953e-07  2.5892e-06  4.6409e-07  2.7635e-06  4.4485e-08  3.7157e-07  7.547e-08  4.9404e-07  6.8478e-08  3.6423e-07  1.1001e-08  7.4728e-08  1.0514e-08  2.6602e-08  1.2588e-08  5.681e-08  1.1938e-08  4.9439e-08  1.1788e-08  2.9641e-08  2.3788e-08  2.7546e-07  1.8495e-09  1.6252e-08
30539  0.0011511  5.6212e-05  3.7993e-07  1.9143e-07  2.5374e-07  1.7799e-06  3.1322e-07  1.9086e-06  3.0378e-08  2.5581e-07  5.2083e-08  3.4e-07  4.6639e-08  2.5076e-07  7.4063e-09  5.1352e-08  7.0309e-09  1.8073e-08  8.2765e-09  3.867e-08  8.1048e-09  3.4171e-08  7.8922e-09  2.0067e-08  1.6431e-08  1.909e-07  1.2827e-09  1.1353e-08
35112  0.00079297  3.7448e-05  2.6491e-07  1.322e-07  1.6917e-07  1.2205e-06  2.1084e-07  1.3149e-06  2.069e-08  1.7567e-07  3.5855e-08  2.3338e-07  3.1682e-08  1.722e-07  4.9728e-09  3.5198e-08  4.6888e-09  1.2247e-08  5.4256e-09  2.6253e-08  5.488e-09  2.3557e-08  5.2694e-09  1.355e-08  1.1322e-08  1.3199e-07  8.8743e-10  7.9114e-09
40370  0.00054456  2.4887e-05  1.8434e-07  9.1109e-08  1.1252e-07  8.349e-07  1.4158e-07  9.0382e-07  1.406e-08  1.2035e-07  2.4627e-08  1.5982e-07  2.1471e-08  1.1798e-07  3.3307e-09  2.4069e-08  3.1193e-09  8.28e-09  3.5481e-09  1.778e-08  3.7072e-09  1.6205e-08  3.5102e-09  9.128e-09  7.7839e-09  9.1046e-08  6.1259e-10  5.5015e-09
46416  0.00037291  1.6504e-05  1.2802e-07  6.2663e-08  7.4692e-08  5.7003e-07  9.4874e-08  6.2003e-07  9.535e-09  8.23e-08  1.6882e-08  1.0924e-07  1.4522e-08  8.0676e-08  2.226e-09  1.6426e-08  2.0706e-09  5.5865e-09  2.3148e-09  1.2017e-08  2.4994e-09  1.1126e-08  2.3335e-09  6.1372e-09  5.3414e-09  6.2696e-08  4.221e-10  3.8179e-09
53367  0.00025478  1.0924e-05  8.8773e-08  4.3031e-08  4.9481e-08  3.8848e-07  6.3457e-08  4.2459e-07  6.4549e-09  5.6174e-08  1.1553e-08  7.4534e-08  9.8044e-09  5.5066e-08  1.4852e-09  1.119e-08  1.372e-09  3.7626e-09  1.5076e-09  8.1072e-09  1.6818e-09  7.6255e-09  1.5483e-09  4.1185e-09  3.6589e-09  4.3087e-08  2.9033e-10  2.6456e-09
61359  0.00017367  7.2187e-06  6.1465e-08  2.9502e-08  3.2733e-08  2.6435e-07  4.2376e-08  2.9031e-07  4.3628e-09  3.8284e-08  7.8941e-09  5.0774e-08  6.6083e-09  3.7529e-08  9.8918e-10  7.6109e-09  9.0755e-10  2.5304e-09  9.7995e-10  5.4608e-09  1.1301e-09  5.2189e-09  1.0258e-09  2.7598e-09  2.503e-09  2.9577e-08  1.9943e-10  1.8303e-09
70548  0.00011817  4.7633e-06  4.2506e-08  2.0203e-08  2.1622e-08  1.7963e-07  2.8258e-08  1.9823e-07  2.945e-09  2.6055e-08  5.3866e-09  3.454e-08  4.4486e-09  2.5541e-08  6.5796e-10  5.1695e-09  5.9952e-10  1.6993e-09  6.3613e-10  3.673e-09  7.5825e-10  3.567e-09  6.7866e-10  1.8466e-09  1.7099e-09  2.0271e-08  1.3678e-10  1.2647e-09
81113  8.0266e-05  3.1391e-06  2.9363e-08  1.3818e-08  1.4265e-08  1.2192e-07  1.882e-08  1.352e-07  1.9855e-09  1.7713e-08  3.6717e-09  2.3472e-08  2.9909e-09  1.7363e-08  4.3707e-10  3.5071e-09  3.9553e-10  1.1399e-09  4.1237e-10  2.4675e-09  5.0818e-10  2.4352e-09  4.4845e-10  1.2342e-09  1.1668e-09  1.388e-08  9.373e-11  8.7289e-10
93260  5.4447e-05  2.0665e-06  2.0264e-08  9.4425e-09  9.401e-09  8.2667e-08  1.2521e-08  9.2112e-08  1.3372e-09  1.2029e-08  2.5e-09  1.5933e-08  2.009e-09  1.1791e-08  2.9005e-10  2.3768e-09  2.6065e-10  7.6382e-10  2.6704e-10  1.6559e-09  3.402e-10  1.6609e-09  2.9601e-10  8.2403e-10  7.9538e-10  9.4933e-09  6.4158e-11  6.0185e-10
107230  3.6883e-05  1.3591e-06  1.3974e-08  6.4468e-09  6.1896e-09  5.6e-08  8.3223e-09  6.2701e-08  8.9987e-10  8.1609e-09  1.7008e-09  1.0805e-08  1.348e-09  7.9996e-09  1.9229e-10  1.6093e-09  1.7161e-10  5.1138e-10  1.7273e-10  1.1102e-09  2.2756e-10  1.1317e-09  1.9522e-10  5.4963e-10  5.4172e-10  6.4877e-09  4.3878e-11  4.1465e-10
123280  2.4958e-05  8.9308e-07  9.628e-09  4.3982e-09  4.0723e-09  3.7906e-08  5.5272e-09  4.2649e-08  6.05e-10  5.5328e-09  1.1561e-09  7.3224e-09  9.0385e-10  5.4234e-09  1.2737e-10  1.0889e-09  1.1289e-10  3.421e-10  1.1165e-10  7.438e-10  1.5208e-10  7.7062e-10  1.2863e-10  3.6635e-10  3.687e-10  4.4303e-09  2.9986e-11  2.8542e-10
141750  1.6872e-05  5.8638e-07  6.6308e-09  2.9985e-09  2.6771e-09  2.5638e-08  3.6678e-09  2.8987e-08  4.0653e-10  3.7483e-09  7.8545e-10  4.9587e-09  6.0561e-10  3.6739e-09  8.4316e-11  7.3613e-10  7.4212e-11  2.2869e-10  7.2106e-11  4.979e-10  1.0157e-10  5.2441e-10  8.47e-11  2.44e-10  2.5076e-10  3.0234e-09  2.048e-11  1.9638e-10
162980  1.1396e-05  3.8481e-07  4.5631e-09  2.0432e-09  1.7588e-09  1.7332e-08  2.4327e-09  1.9692e-08  2.7296e-10  2.5379e-09  5.332e-10  3.356e-09  4.055e-10  2.4876e-09  5.5776e-11  4.9741e-10  4.875e-11  1.5279e-10  4.6538e-11  3.3313e-10  6.7793e-11  3.566e-10  5.5739e-11  1.6241e-10  1.7045e-10  2.062e-09  1.3978e-11  1.35e-10
187380  7.6922e-06  2.5237e-07  3.1394e-09  1.3915e-09  1.155e-09  1.171e-08  1.6125e-09  1.337e-08  1.8321e-10  1.7176e-09  3.6185e-10  2.2703e-09  2.7141e-10  1.6833e-09  3.688e-11  3.3591e-10  3.2009e-11  1.0203e-10  3.002e-11  2.2274e-10  4.5228e-11  2.4242e-10  3.6662e-11  1.0806e-10  1.1581e-10  1.4057e-09  9.5372e-12  9.2784e-11
215440  5.188e-06  1.6543e-07  2.1584e-09  9.4728e-10  7.58e-10  7.9079e-09  1.0683e-09  9.0726e-09  1.2289e-10  1.1616e-09  2.454e-10  1.5348e-09  1.8154e-10  1.1385e-09  2.4368e-11  2.2673e-10  2.1005e-11  6.8096e-11  1.9353e-11  1.4887e-10  3.0155e-11  1.6468e-10  2.4099e-11  7.185e-11  7.864e-11  9.5773e-10  6.5026e-12  6.3725e-11
247710  3.4983e-06  1.084e-07  1.4838e-09  6.4467e-10  4.9739e-10  5.3389e-09  7.0758e-10  6.1554e-09  8.2423e-11  7.8559e-10  1.6642e-10  1.0375e-09  1.2141e-10  7.6988e-10  1.6101e-11  1.53e-10  1.3781e-11  4.5439e-11  1.2474e-11  9.9465e-11  2.0104e-11  1.1187e-10  1.5839e-11  4.7769e-11  5.3395e-11  6.5249e-10  4.4338e-12  4.3768e-11
284800  2.3563e-06  7.0988e-08  1.0194e-09  4.3847e-10  3.2611e-10  3.6018e-09  4.6832e-10  4.1729e-09  5.5232e-11  5.308e-10  1.1275e-10  7.0071e-10  8.1134e-11  5.202e-10  1.0629e-11  1.0317e-10  9.0341e-12  3.03e-11  8.0333e-12  6.6409e-11  1.3391e-11  7.5929e-11  1.0403e-11  3.1732e-11  3.6224e-11  4.4411e-10  3.0203e-12  3.0031e-11
327450  1.5878e-06  4.6499e-08  7.0054e-10  2.9831e-10  2.1389e-10  2.4309e-09  3.1006e-10  2.8302e-09  3.7031e-11  3.5884e-10  7.6439e-11  4.7351e-10  5.424e-11  3.5164e-10  7.0192e-12  6.96e-11  5.925e-12  2.021e-11  5.1751e-12  4.4355e-11  8.9238e-12  5.1558e-11  6.8337e-12  2.1088e-11  2.4586e-11  3.0248e-10  2.0586e-12  2.062e-11
376490  1.0682e-06  3.0422e-08  4.8081e-10  2.027e-10  1.4012e-10  1.6385e-09  2.0503e-10  1.9169e-09  2.4793e-11  2.4225e-10  5.1744e-11  3.1952e-10  3.6216e-11  2.3738e-10  4.6299e-12  4.6889e-11  3.8808e-12  1.3465e-11  3.3301e-12  2.9587e-11  5.9388e-12  3.4967e-11  4.4845e-12  1.3997e-11  1.6666e-11  2.057e-10  1.4012e-12  1.4136e-11
432880  7.1979e-07  1.9924e-08  3.3046e-10  1.3791e-10  9.1889e-11  1.1058e-09  1.3573e-10  1.3001e-09  1.6621e-11  1.6375e-10  3.5075e-11  2.159e-10  2.4208e-11  1.6046e-10  3.0571e-12  3.1629e-11  2.5446e-12  8.9803e-12  2.1448e-12  1.976e-11  3.9573e-12  2.3742e-11  2.9455e-12  9.3006e-12  1.1311e-11  1.4009e-10  9.5496e-13  9.7054e-12
497700  4.8349e-07  1.3021e-08  2.2656e-10  9.3604e-11  6.0133e-11  7.4444e-10  8.9653e-11  8.7954e-10  1.1116e-11  1.1042e-10  2.3718e-11  1.4552e-10  1.6146e-11  1.082e-10  2.0143e-12  2.1284e-11  1.665e-12  5.9763e-12  1.3788e-12  1.3166e-11  2.6307e-12  1.6083e-11  1.9308e-12  6.1664e-12  7.6583e-12  9.516e-11  6.4925e-13  6.6463e-12
572240  3.2604e-07  8.5335e-09  1.5583e-10  6.3736e-11  3.9459e-11  5.028e-10  5.9392e-11  5.9698e-10  7.4569e-12  7.4699e-11  1.6088e-11  9.8403e-11  1.08e-11  7.3191e-11  1.3308e-12  1.4368e-11  1.0923e-12  3.9889e-12  8.8845e-13  8.7991e-12  1.7541e-12  1.0929e-11  1.2691e-12  4.1002e-12  5.2017e-12  6.4857e-11  4.4283e-13  4.5664e-12
657930  2.1846e-07  5.5662e-09  1.0663e-10  4.3173e-11  2.5773e-11  3.3783e-10  3.9153e-11  4.0307e-10  4.978e-12  5.0272e-11  1.0859e-11  6.6198e-11  7.1893e-12  4.9254e-11  8.7521e-13  9.6495e-12  7.1341e-13  2.6494e-12  5.7008e-13  5.8513e-12  1.1639e-12  7.3884e-12  8.3028e-13  2.7133e-12  3.515e-12  4.3971e-11  3.0048e-13  3.1211e-12
756460  1.4774e-07  3.6558e-09  7.3501e-11  2.9462e-11  1.6948e-11  2.2868e-10  2.5994e-11  2.7419e-10  3.3466e-12  3.4084e-11  7.382e-12  4.4862e-11  4.8196e-12  3.3393e-11  5.7953e-13  6.5287e-12  4.6905e-13  1.7722e-12  3.6815e-13  3.9193e-12  7.7776e-13  5.0318e-12  5.4693e-13  1.808e-12  2.3928e-12  3.0034e-11  2.054e-13  2.1492e-12
869750  9.8463e-08  2.3749e-09  5.01e-11  1.988e-11  1.1026e-11  1.5304e-10  1.7067e-11  1.8439e-10  2.2251e-12  2.2847e-11  4.9623e-12  3.0059e-11  3.1953e-12  2.2382e-11  3.7957e-13  4.3671e-12  3.0509e-13  1.1725e-12  2.3525e-13  2.5958e-12  5.1402e-13  3.3885e-12  3.564e-13  1.1917e-12  1.6106e-12  2.0283e-11  1.3883e-13  1.4632e-12
1e+06  6.7063e-08  1.5684e-09  3.4707e-11  1.3635e-11  7.2899e-12  1.0414e-10  1.1393e-11  1.2609e-10  1.5039e-12  1.5572e-11  3.3913e-12  2.0478e-11  2.1536e-12  1.5255e-11  2.5271e-13  2.9703e-12  2.017e-13  7.8836e-13  1.5278e-13  1.748e-12  3.453e-13  2.3196e-12  2.3602e-13  7.9836e-13  1.102e-12  1.3925e-11  9.5386e-14  1.0127e-12
